0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.4588946981510897,0.20157479222133975,-1.164284054824561,-0.3768628254810017,0.39134561822509484,-0.20986373237653166,-0.8536214084719741,0.28522949474024595,-1.83109874199272,-0.00672366750913763,-1.8382932853168397,-0.18378808136713515,-0.36582785194711087,-0.15498542476736346,0.5194804998251613,0.45843335720011275,0.22278660264712938,-0.007511407160800891,-1.801726099606124
-2.179149168707007,-0.2536367861779647,1.1764944147070588,-0.1580004679809771,0.2186463009435457,-0.20775554677682156,1.1529162343320214,-0.259113631135425,0.1694665953042071,0.7961123408862686,0.24999946985752036,-0.3208401036226703,-0.31527276098580576,-0.15498542476736346,-1.0287588438977286,-1.0130204587484097,1.2443637808425334,1.9849045232579425,1.0456682336326655
0.4588946981510897,0.052755622360028676,-1.1130635193862322,-0.3663061281416838,0.39134561822509484,0.015501308232476684,-1.0643078609663936,0.10378178611502228,-1.1787404798306786,-0.9170956409608554,-1.3495439170845425,0.24694684572168968,-0.47939434367578004,-0.02781617471949034,1.1569908178287045,1.1272760008130773,-1.5624448028131563,-2.094005894541592,-1.7389159304905621
0.4588946981510897,-0.23612864854722224,1.0458820493393208,-0.3509824877930627,-0.1699271629399398,-0.2112340530163432,-0.27674183616582543,-0.23967280521129392,-0.3959105652362288,-1.05398635137479,-0.3276134198715579,1.2258898618326552,-0.4467967770559088,-0.15211951053425077,0.4284075972532267,0.36925433805171737,0.0710672197468217,0.08773688707211294,-0.7862950322378787
0.4588946981510897,-0.2536367861779647,-1.164284054824561,-0.3750231607017842,0.2186463009435457,-0.2112340530163432,0.5609876297048428,-0.259113631135425,0.47390045097982647,-0.19530825877828975,0.20556770910912972,-0.3208401036226703,-0.5010711779174606,-0.17729431620547992,-0.8466130387538592,-0.8123676656645201,-0.6369565671212802,-0.7976080098146081,-0.03257300285114064
0.4588946981510897,0.0790178288061424,-0.7903741461247618,-0.3592711700596416,-0.4721509681826508,0.6133827443102575,0.8318702114833821,0.03897903303458527,-0.22194836199301776,-0.25338310562056504,-0.23874989837477664,-0.3208401036226703,-0.47615871269698495,-0.07099776555285614,0.08688421260847157,0.034833016245235056,0.10141109632688323,-0.1968382583557617,0.9305162569208033
0.4588946981510897,-0.2536367861779647,-0.6674448610727729,-0.33676575463748903,0.6935694234678058,-0.2112340530163432,0.9422297818376016,-0.259113631135425,0.6913532050338402,-0.9502812677278698,0.6943170773414268,-0.3208401036226703,-0.19435789684342603,-0.17685344431437638,-0.1863344951073326,-0.2549987959870496,0.31381823238731343,0.6885066385309593,-0.05350972588966146
0.4588946981510897,-0.22737457973185102,1.7655305722478383,-0.3768628254810017,0.261821130263933,2.2195039434493875,-0.6680166765126045,-0.2331925299032502,0.6913532050338402,-0.5022753063731741,0.6054535558446454,-0.3208401036226703,-0.36582785194711087,-0.15498542476736346,-0.7327719105389409,-0.834662420451619,0.22278660264712938,-0.007511407160800891,0.7211490265355982
0.4588946981510897,-0.23612864854722224,-0.46256271931945825,-0.32803994596313474,0.6503945941474185,-0.2112340530163432,0.1797454775720836,-0.2461530805193376,0.6913532050338402,-0.02938012494321707,0.6943170773414268,-0.3208401036226703,-0.4294084599401155,-0.13664961549710153,-0.5733943310380551,-0.5448306082193344,-0.004792471703332137,-0.10197987654646996,-0.5350543557756327
0.4588946981510897,-0.22737457973185102,0.21354834846647994,-0.36155791053173036,0.08912181298238386,-0.2112340530163432,0.3553175213174332,-0.23967280521129392,-0.09147670956060948,1.3146377591208707,0.07227242686395782,-0.3208401036226703,-0.3110434866912004,-0.0773608903001923,-0.6189307823240224,-0.6340096273677296,0.12669766014360118,-0.00712149473717879,0.37569309640001
0.4588946981510897,-0.24488271736259348,0.6361177658326915,-0.29244386034325875,0.4345204475454821,-0.2112340530163432,0.05433687489683388,-0.25263335582738133,0.3869193493582209,-0.5396091364860653,0.42772651285108293,-0.12505150040047722,-0.35939859117109596,-0.17700774947626263,0.20072534082338994,0.14630679018072917,-0.08065216315348597,-0.1335993371495676,-0.4303707405830301
0.4588946981510897,-0.2536367861779647,0.6822162477271871,-0.3515061903937364,0.4776952768658694,-0.2112340530163432,0.36033386542444323,-0.259113631135425,0.47390045097982647,-0.02938012494321707,0.47215827359947354,-0.3208401036226703,-0.47019467298142437,-0.17764643752283665,-0.300175623322251,-0.32188306034834613,0.30876091962396984,0.21421472948450174,0.05117388930294112
0.4588946981510897,-0.24488271736259348,-0.775007985493263,-0.30208136959415227,-0.08357750429916525,-0.21028536949647367,1.2983902134353114,-0.25263335582738133,-0.3524200144254261,0.42277403975735556,-0.10545461612960473,-0.3208401036226703,0.14653773262862418,-0.1701480100363563,-0.004188689963463225,-0.009756493328962628,0.6324289364779595,0.3723120324999876,0.6164654113429956
0.4588946981510897,-0.24488271736259348,-0.19621593504014923,-0.3768628254810017,0.6935694234678058,-0.2112340530163432,0.8067884909483322,-0.25263335582738133,0.6913532050338402,-0.00672366750913763,0.6943170773414268,-0.3208401036226703,0.7262027552930469,-0.15498542476736346,0.5194804998251613,0.45843335720011275,0.7942629449049544,0.4987898749123758,0.7630224726126398
0.4588946981510897,-0.2536367861779647,-1.164284054824561,1.030827426813914,0.6503945941474185,-0.2112340530163432,0.034271498468793994,-0.259113631135425,0.6913532050338402,-1.394139025736689,0.6943170773414268,-0.3208401036226703,2.7943642360479,-0.15498542476736346,0.22349356646637356,0.07942252581943274,1.1229882745222872,0.8782234021495422,0.9619213414785838
0.4588946981510897,-0.23612864854722224,-0.4804899067228733,-0.3501668396769333,0.6503945941474185,-0.2112340530163432,0.6462654795240124,-0.23967280521129392,0.6478626542230375,0.09921417877896399,0.649885316593036,-0.2816823829782317,-0.47684063322328946,-0.17723542902271378,-0.6872354592529736,-0.700893891729026,0.10646840909022683,0.4039314931030847,0.21866767361110612
0.4588946981510897,-0.2536367861779647,1.2456421375488025,-0.21924785415202472,0.4776952768658694,-0.2112340530163432,1.1378672020109915,-0.25263335582738133,0.6478626542230375,1.3976018260384067,0.649885316593036,-0.3208401036226703,-0.3198011048318698,-0.1763920269370855,-0.9149177156828103,-0.9238414396000143,1.0724151468888512,1.3208958505929027,1.0666049566711864
0.4588946981510897,0.2803614115596809,-0.6239074059501936,-0.2795525720658705,0.4345204475454821,0.3807444633822493,0.26502332739125317,0.33059142189655183,0.4304099001690237,0.9661886780672183,0.42772651285108293,-0.2816823829782317,-0.3800123704834563,0.4007081590518401,-0.3457120746082184,-0.344177815135445,-0.8847648925251158,-1.6197139854951343,-0.6920797785645365
0.4588946981510897,-0.20986644210110852,-0.5342714689331184,-0.36466368681066763,0.39134561822509484,-0.17982208758066293,-1.0041117316822739,-0.2072714286710754,-0.9612877257766648,-0.05426934501847816,-1.17181687409098,0.46231430926610206,-0.47949267569810766,-0.15694689311454124,1.1342225921857207,1.0826864912388796,-3.2263007019531957,-1.5880945248920373,-1.7389159304905621
0.4588946981510897,-0.16609609802425232,0.38769816895679754,-0.006576214887214762,0.6503945941474185,0.12143763461790857,-0.477395600446225,-0.1878306027469443,0.6913532050338402,-0.76776032050929,0.6943170773414268,-0.301261243300451,-0.09723444815263599,-0.1671243170054715,0.7471627562549981,0.7482651694323972,0.4149644876541852,0.3723120324999876,0.5013134346311333
0.4588946981510897,-0.008522859347570003,-0.14243437282990415,-0.3768628254810017,-1.0334237493476854,-0.0928594315926218,-1.1295203343575235,-0.03230399535389545,0.4304099001690237,0.4974416999831381,-1.0829533525941988,-0.3208401036226703,-0.36582785194711087,-0.15498542476736346,2.1587927461199863,2.2420137401680185,0.15198422396031913,0.05611742646901589,0.6792755804585565
0.4588946981510897,-0.15734202920888107,-1.010622448509575,-0.3219562984305028,-3.3216897033282113,1.6460774603282438,0.019222466147763816,-0.1683897768228132,-1.2657215814522842,0.7131482739687326,-0.9940898310974174,-0.06631491943381931,-0.46542998917444667,-0.08173209065111464,-0.7555401361819245,-0.7454834013032238,-1.0617708392421414,-1.6513334460982314,-1.0480040702193851
0.4588946981510897,-0.0960635475012824,-0.6572007539851071,-0.34608093368042225,0.39134561822509484,-0.18340600310017005,-1.2348635606047333,-0.11654757435846357,-0.04798615874980672,-0.05426934501847816,-0.061022855381214096,-0.06631491943381931,-0.468198531264471,-0.17605686223092507,1.5212824281164432,1.5062868321937573,-0.849363703181711,-0.6711301674022193,-0.7967633937571391
-2.179149168707007,-0.2536367861779647,0.5208715610964519,7.176877314881725,0.39134561822509484,-0.21091782517638671,1.0224912875497616,-0.259113631135425,0.4304099001690237,1.3644161992713921,0.42772651285108293,-0.3208401036226703,5.977543817553571,-0.09775137989102368,-0.9376859413257939,-0.9238414396000143,1.5073440445364,1.6687099172269708,2.0820360240394318
0.4588946981510897,-0.2536367861779647,2.047243517158646,-0.3768628254810017,0.045946983661996586,-0.2112340530163432,-0.005859254387286129,-0.259113631135425,0.34342879854741815,0.053583941974318906,-3.3045413900137306,-0.301261243300451,-0.36582785194711087,-0.15498542476736346,-0.09526159253539782,-0.0989355124773578,0.23290122817381656,0.08773688707211294,0.3024145657651879
0.4588946981510897,-0.22737457973185102,0.13159549176515425,-0.279010959161827,0.39134561822509484,-0.07009102711575287,-0.9940790434682538,-0.2331925299032502,-1.7441176403711145,-1.7384399034444644,-2.149315610555574,0.10989482346615446,-0.3343883362954852,-0.16770958349541257,-0.7327719105389409,-0.7677781560903225,-0.5610968756711264,-1.3035193794641626,-1.7179792074520415
